Medium,Regular Air,Carlos Meador,Newfoundland,Atlantic,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box
Medium,Regular Air,Carlos Meador,Newfoundland,Atlantic,Corporate,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box
Low,Delivery Truck,Corinna Mitchell,Newfoundland,Atlantic,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum
Low,Regular Air,Raymond Fair,Newfoundland,Atlantic,Small Business,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack
Medium,Regular Air,Carlos Meador,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag
Not Specified,Regular Air,Karl Brown,Newfoundland,Atlantic,Home Office,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box
Low,Regular Air,Natalie Webber,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,i1000plus,Small Box
High,Regular Air,Eric Barreto,Newfoundland,Atlantic,Consumer,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack
Critical,Delivery Truck,Hunter Lopez,Newfoundland,Atlantic,Consumer,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum
Critical,Delivery Truck,Hunter Lopez,Newfoundland,Atlantic,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box
Medium,Regular Air,Barry Franz,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box
Not Specified,Delivery Truck,Barry Franz,Newfoundland,Atlantic,Corporate,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum
Medium,Regular Air,Craig Yedwab,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag
Low,Regular Air,Eric Barreto,Newfoundland,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box
Medium,Regular Air,Chuck Sachs,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,SC7868i,Small Box
Critical,Regular Air,Muhammed Lee,Newfoundland,Atlantic,Consumer,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag
Medium,Regular Air,Karl Brown,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box
High,Regular Air,Karl Brown,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag
Medium,Delivery Truck,Bobby Trafton,Newfoundland,Atlantic,Small Business,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box
High,Regular Air,David Flashing,Newfoundland,Atlantic,Home Office,Technology,Computer Peripherals,Belkin MediaBoard 104- Keyboard,Small Box
Low,Regular Air,Rick Duston,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,i1000plus,Small Box
Medium,Regular Air,Troy Staebel,Newfoundland,Atlantic,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box
Medium,Regular Air,Nora Paige,Newfoundland,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box
Not Specified,Regular Air,Amy Cox,Newfoundland,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag
Critical,Regular Air,Harold Dahlen,Newfoundland,Atlantic,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box
Low,Regular Air,Bobby Trafton,Newfoundland,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag
Medium,Regular Air,Jay Fine,Newfoundland,Atlantic,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box
Medium,Regular Air,Nora Paige,Newfoundland,Atlantic,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box
Critical,Regular Air,Dan Campbell,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag
Critical,Regular Air,Dan Campbell,Newfoundland,Atlantic,Corporate,Office Supplies,Storage & Organization,2300 Heavy-Duty Transfer File Systems by Perma,Small Box
High,Regular Air,George Zrebassa,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,Xerox 1888,Small Box
Medium,Regular Air,Rick Duston,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack
Low,Regular Air,Eleni McCrary,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag
High,Regular Air,Frank Atkinson,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Acco D-Ring Binder w/DublLock®,Small Box
Not Specified,Regular Air,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box
Low,Regular Air,Giulietta Dortch,Newfoundland,Atlantic,Consumer,Office Supplies,Storage & Organization,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box
Medium,Regular Air,Cathy Hwang,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Wrap Bag
Low,Regular Air,Damala Kotsonis,Newfoundland,Atlantic,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag
Low,Delivery Truck,David Flashing,Newfoundland,Atlantic,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box
Critical,Regular Air,Dianna Arnett,Newfoundland,Atlantic,Home Office,Office Supplies,Pens & Art Supplies,Newell 325,Wrap Bag
Low,Express Air,Fred McMath,Newfoundland,Atlantic,Small Business,Office Supplies,Storage & Organization,Super Decoflex Portable Personal File,Small Box
Not Specified,Regular Air,Christy Brittain,Newfoundland,Atlantic,Consumer,Furniture,Office Furnishings,DAX Solid Wood Frames,Medium Box
High,Regular Air,Tom Prescott,Newfoundland,Atlantic,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack
Medium,Regular Air,Yana Sorensen,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box
Not Specified,Regular Air,Harold Dahlen,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,i1000,Small Box
Low,Regular Air,Brad Thomas,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips,Wrap Bag
Not Specified,Regular Air,Cynthia Voltz,Newfoundland,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box
High,Regular Air,Dean Percer,Newfoundland,Atlantic,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag
Low,Regular Air,Ben Peterman,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,T193,Small Box
Critical,Express Air,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag
Not Specified,Express Air,Tracy Poddar,Newfoundland,Atlantic,Corporate,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Wrap Bag
High,Regular Air,Michael Paige,Newfoundland,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,Avery Legal 4-Ring Binder,Small Box
Medium,Regular Air,Barry Franz,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box
Medium,Express Air,Corey Roper,Newfoundland,Atlantic,Small Business,Technology,Telephones and Communication,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Medium Box
High,Regular Air,Maureen Gastineau,Newfoundland,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag
Not Specified,Regular Air,Muhammed Yedwab,Newfoundland,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box
Medium,Regular Air,Alex Grayson,Newfoundland,Atlantic,Consumer,Office Supplies,Rubber Bands,OIC Bulk Pack Metal Binder Clips,Wrap Bag
Not Specified,Delivery Truck,Muhammed Yedwab,Newfoundland,Atlantic,Consumer,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box
Low,Regular Air,Damala Kotsonis,Newfoundland,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag
Medium,Regular Air,Astrea Jones,Newfoundland,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box
Low,Regular Air,Chris Cortes,Newfoundland,Atlantic,Consumer,Technology,Telephones and Communication,8260,Small Box
Not Specified,Regular Air,Dan Campbell,Newfoundland,Atlantic,Small Business,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box
Low,Regular Air,Rick Duston,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box
Low,Delivery Truck,Corey Roper,Newfoundland,Atlantic,Small Business,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box
Critical,Regular Air,Amy Cox,Newfoundland,Atlantic,Small Business,Office Supplies,Paper,Xerox 1964,Small Box
High,Regular Air,Sara Luxemburg,Newfoundland,Atlantic,Small Business,Office Supplies,Paper,Xerox 1880,Small Box
Not Specified,Regular Air,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box
Not Specified,Regular Air,Eric Murdock,Newfoundland,Atlantic,Home Office,Technology,Telephones and Communication,252,Small Box
Critical,Express Air,Paul Knutson,Newfoundland,Atlantic,Corporate,Technology,Telephones and Communication,StarTAC 3000,Small Box
High,Express Air,Cynthia Voltz,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box
Not Specified,Regular Air,Janet Martin,Newfoundland,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box
Critical,Delivery Truck,Nicole Brennan,Newfoundland,Atlantic,Consumer,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum
Low,Regular Air,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,Paper,Personal Creations™ Ink Jet Cards and Labels,Small Box
Low,Regular Air,Christy Brittain,Newfoundland,Atlantic,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack
Critical,Regular Air,Jennifer Patt,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box
Critical,Express Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box
Medium,Regular Air,David Wiener,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 224,Small Box
Medium,Express Air,David Wiener,Nova Scotia,Atlantic,Consumer,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack
Not Specified,Regular Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box
Not Specified,Regular Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,5125,Small Box
Medium,Regular Air,David Wiener,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box
Not Specified,Regular Air,David Wiener,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box
Not Specified,Regular Air,David Wiener,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Wrap Bag
Critical,Regular Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box
Critical,Regular Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,Accessory13,Small Pack
Critical,Regular Air,David Wiener,Nova Scotia,Atlantic,Consumer,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack
Critical,Regular Air,David Wiener,Nova Scotia,Atlantic,Consumer,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box
Critical,Express Air,David Wiener,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box
Low,Express Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Office Supplies,Envelopes,Ames Color-File® Green Diamond Border X-ray Mailers,Small Box
Low,Regular Air,Elpida Rittenbach,Nova Scotia,Atlantic,Consumer,Technology,Telephones and Communication,iDEN i95,Small Box
Critical,Regular Air,Peter McVee,Nova Scotia,Atlantic,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag
Critical,Regular Air,Peter McVee,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag
Not Specified,Regular Air,Karen Carlisle,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box
Medium,Regular Air,Stefania Perrino,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off® China Markers,Wrap Bag
Low,Regular Air,Jay Fine,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack
High,Delivery Truck,Paul Lucas,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Jumbo Drum
Low,Delivery Truck,George Zrebassa,Nova Scotia,Atlantic,Small Business,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box
Not Specified,Regular Air,George Zrebassa,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box
Low,Regular Air,Karl Brown,Nova Scotia,Atlantic,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box
Low,Delivery Truck,Karl Brown,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum
Not Specified,Regular Air,Evan Henry,Nova Scotia,Atlantic,Corporate,Office Supplies,Paper,Xerox 2,Small Box
Not Specified,Regular Air,Keith Herrera,Nova Scotia,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack
Low,Regular Air,Alyssa Tate,Nova Scotia,Atlantic,Small Business,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box
Critical,Regular Air,Michael Stewart,Nova Scotia,Atlantic,Small Business,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack
Critical,Express Air,Michael Stewart,Nova Scotia,Atlantic,Small Business,Technology,Telephones and Communication,i600,Small Box
Low,Regular Air,Paul Lucas,Nova Scotia,Atlantic,Corporate,Office Supplies,Appliances,Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room,Large Box
Medium,Regular Air,Shirley Jackson,Nova Scotia,Atlantic,Corporate,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box
Medium,Regular Air,Barry Weirich,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box
Low,Express Air,Natalie Webber,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box
Low,Delivery Truck,Damala Kotsonis,Nova Scotia,Atlantic,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum
Critical,Regular Air,Karen Carlisle,Nova Scotia,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box
Critical,Regular Air,Karen Carlisle,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box
Low,Regular Air,Natalie Webber,Nova Scotia,Atlantic,Consumer,Office Supplies,Paper,Xerox 1964,Small Box
Medium,Regular Air,Katherine Murray,Nova Scotia,Atlantic,Home Office,Technology,Telephones and Communication,V8162,Small Box
Critical,Regular Air,Hunter Lopez,Nova Scotia,Atlantic,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack
High,Delivery Truck,Eric Barreto,Nova Scotia,Atlantic,Small Business,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum
Not Specified,Delivery Truck,Barry Franz,Nova Scotia,Atlantic,Corporate,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box
High,Regular Air,Fred McMath,Nova Scotia,Atlantic,Small Business,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box
High,Regular Air,Berenike Kampe,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag
Not Specified,Regular Air,Dean Percer,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box
High,Regular Air,Muhammed Lee,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box
High,Regular Air,Muhammed Lee,Nova Scotia,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box
Not Specified,Regular Air,Noel Staavos,Nova Scotia,Atlantic,Home Office,Office Supplies,Storage & Organization,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Small Box
